Time[ms];pwmL[us];curL[mA];volL[mV];pwmR[us];curR[mA];volR[mV];strini[uint10]
47783;0;21;7424;0;21;7408;6
47838;0;21;7424;0;21;7408;5
47892;0;21;7424;0;21;7408;5
47945;0;21;7424;0;21;7408;5
48000;0;21;7424;0;21;7408;5
48054;0;21;7424;0;21;7408;5
48107;0;21;7424;0;21;7408;6
48161;0;21;7424;0;21;7408;5
48216;0;21;7424;0;21;7408;5
48270;0;21;7424;0;21;7408;5
48323;0;21;7424;0;21;7408;5
48380;0;21;7424;0;21;7408;5
48434;0;21;7424;0;21;7408;5
48488;0;21;7424;0;21;7408;5
48549;0;21;7424;0;21;7408;5
48607;0;21;7424;0;21;7408;5
48661;0;21;7424;0;21;7408;5
48715;0;21;7424;0;21;7408;5
48770;0;21;7424;0;21;7408;5
48823;0;21;7424;0;21;7408;5
48877;0;21;7424;0;21;7408;5
48931;0;21;7424;0;21;7408;5
48986;0;21;7424;0;21;7408;5
49039;0;21;7424;0;21;7408;6
49093;0;21;7424;0;21;7408;5
49147;0;21;7424;0;21;7408;5
49201;0;21;7424;0;21;7408;5
49255;0;21;7424;0;21;7408;5
49312;0;21;7424;0;21;7408;5
49366;0;21;7424;0;21;7408;5
49420;0;21;7424;0;21;7408;5
49474;0;21;7424;0;21;7408;6
49527;0;21;7424;0;21;7408;5
49582;0;21;7424;0;21;7408;5
49636;0;21;7424;0;21;7408;5
49690;0;21;7424;0;21;7408;5
49743;0;21;7424;0;21;7408;6
49798;0;21;7424;0;21;7408;5
49852;0;21;7424;0;21;7408;5
49906;0;21;7424;0;21;7408;5
49959;0;21;7424;0;21;7408;5
50014;0;21;7424;0;21;7408;5
50068;0;21;7424;0;21;7408;6
50122;0;21;7424;0;21;7408;5
50176;0;21;7424;0;21;7408;5
50230;0;21;7424;0;21;7408;5
50286;0;21;7424;0;21;7408;5
50340;0;21;7424;0;21;7408;6
50395;0;21;7424;0;21;7408;6
50449;0;21;7424;0;21;7408;6
50502;0;21;7424;0;21;7408;6
50556;0;21;7424;0;21;7408;6
50611;0;21;7424;0;21;7408;5
50664;0;21;7424;0;21;7408;5
50718;0;21;7424;0;21;7408;5
50772;0;21;7424;0;21;7408;5
50827;0;21;7424;0;21;7408;5
50880;0;21;7424;0;21;7408;5
50934;0;21;7424;0;21;7408;5
50989;0;21;7424;0;21;7408;5
51043;0;21;7424;0;21;7408;6
51096;0;21;7424;0;21;7408;5
51150;0;21;7424;0;21;7408;5
51205;0;21;7424;0;21;7408;5
51261;0;21;7424;0;21;7408;5
51315;0;21;7424;0;21;7408;5
51369;0;21;7424;0;21;7408;6
51423;0;21;7424;0;21;7408;6
51477;0;21;7424;0;21;7408;6
51531;0;21;7424;0;21;7408;6
51585;0;21;7424;0;21;7408;5
51639;0;21;7424;0;21;7408;5
51693;0;21;7424;0;21;7408;6
51747;0;21;7424;0;21;7408;6
51801;0;21;7424;0;21;7408;6
51855;0;21;7424;0;21;7408;6
51909;0;21;7424;0;21;7408;6
51963;0;21;7424;0;21;7408;6
52017;0;21;7424;0;21;7408;6
52071;0;21;7424;0;21;7408;6
52125;0;21;7424;0;21;7408;5
52182;0;21;7424;0;21;7408;5
52236;0;21;7424;0;21;7408;6
52290;0;21;7424;0;21;7408;5
52343;0;21;7424;0;21;7408;6
52398;0;21;7424;0;21;7408;6
52452;0;21;7424;0;21;7408;6
52505;0;21;7424;0;21;7408;5
52559;0;21;7424;0;21;7408;6
52614;0;21;7424;0;21;7408;6
52668;0;21;7424;0;21;7408;5
52721;0;21;7424;0;21;7408;5
52775;0;21;7424;0;21;7408;5
52830;0;21;7424;0;21;7408;5
52884;0;21;7424;0;21;7408;6
52937;0;21;7424;0;21;7408;5
52992;0;21;7424;0;21;7408;5
53046;0;21;7424;0;21;7408;6
53099;0;21;7424;0;21;7408;5
53156;0;21;7424;0;21;7408;5
53210;0;21;7424;0;21;7408;5
53264;0;21;7424;0;21;7408;5
53318;0;21;7424;0;21;7408;5
53372;0;21;7424;0;21;7408;5
53426;0;21;7424;0;21;7408;5
53480;0;21;7424;0;21;7408;5
53534;0;21;7424;0;21;7408;5
53588;0;21;7424;0;21;7408;5
53642;0;21;7424;0;21;7408;5
53696;0;21;7424;0;21;7408;5
53750;0;21;7424;0;21;7408;6
53804;0;21;7424;0;21;7408;5
53858;0;21;7424;0;21;7408;5
53912;0;21;7424;0;21;7408;6
53966;0;21;7424;0;21;7408;6
54027;0;21;7424;0;21;7408;5
54085;0;21;7424;0;21;7408;5
54141;0;21;7424;0;21;7408;5
54196;0;21;7424;0;21;7408;6
54249;0;21;7424;0;21;7408;6
54303;0;21;7424;0;21;7408;6
54358;0;21;7424;0;21;7408;6
54412;0;21;7424;0;21;7408;6
54465;0;21;7424;0;21;7408;6
54519;0;21;7424;0;21;7408;5
54574;0;21;7424;0;21;7408;4
54627;0;21;7424;0;21;7408;5
54681;0;21;7424;0;21;7408;4
54735;0;21;7424;0;21;7408;5
54790;0;21;7424;0;21;7408;4
54843;0;21;7424;0;21;7408;5
54897;0;21;7424;0;21;7408;5
54951;0;21;7424;0;21;7408;5
55006;0;21;7424;0;21;7408;5
55062;0;21;7424;0;21;7408;4
55116;0;21;7424;0;21;7408;4
55170;0;21;7424;0;21;7408;4
55224;0;21;7424;0;21;7408;4
55278;0;21;7424;0;21;7408;5
55332;0;21;7424;0;21;7408;4
55386;0;21;7424;0;21;7408;5
55440;0;21;7424;0;21;7408;4
55494;0;21;7424;0;21;7408;5
55547;0;21;7424;0;21;7408;4
55602;0;21;7424;0;21;7408;4
55656;0;21;7424;0;21;7408;4
55710;0;21;7424;0;21;7408;5
55763;0;21;7424;0;21;7408;4
55818;0;21;7424;0;21;7408;5
55872;0;21;7424;0;21;7408;5
55926;0;21;7424;0;21;7408;5
55980;0;21;7424;0;21;7408;5
56037;0;21;7424;0;21;7408;5
56090;0;21;7424;0;21;7408;5
56144;0;21;7424;0;21;7408;5
56199;0;21;7424;0;21;7408;5
56253;0;21;7424;0;21;7408;5
56306;0;21;7424;0;21;7408;5
56360;0;21;7424;0;21;7408;5
56415;0;21;7424;0;21;7408;5
56468;0;21;7424;0;21;7408;5
56522;0;21;7424;0;21;7408;5
56577;0;21;7424;0;21;7408;4
56631;0;21;7424;0;21;7408;5
56684;0;21;7424;0;21;7408;5
56738;0;21;7424;0;21;7408;5
56793;0;21;7424;0;21;7408;5
56847;0;21;7424;0;21;7408;5
56900;0;21;7424;0;21;7408;5
56954;0;21;7424;0;21;7408;5
57011;0;21;7424;0;21;7408;4
57065;0;21;7424;0;21;7408;4
57119;0;21;7424;0;21;7408;5
57174;0;21;7424;0;21;7408;5
57227;0;21;7424;0;21;7408;5
57281;0;21;7424;0;21;7408;5
57335;0;21;7424;0;21;7408;4
57390;0;21;7424;0;21;7408;4
57443;0;21;7424;0;21;7408;5
57497;0;21;7424;0;21;7408;5
57551;0;21;7424;0;21;7408;5
57605;0;21;7424;0;21;7408;5
57659;0;21;7424;0;21;7408;4
57713;0;21;7424;0;21;7408;4
57767;0;21;7424;0;21;7408;4
57821;0;21;7424;0;21;7408;5
57875;0;21;7424;0;21;7408;5
57931;0;21;7424;0;21;7408;4
57986;0;21;7424;0;21;7408;4
58040;0;21;7424;0;21;7408;4
58094;0;21;7424;0;21;7408;5
58147;0;21;7424;0;21;7408;5
58202;0;21;7424;0;21;7408;4
58256;0;21;7424;0;21;7408;4
58310;0;21;7424;0;21;7408;4
58363;0;21;7424;0;21;7408;5
58418;0;21;7424;0;21;7408;5
58472;0;21;7424;0;21;7408;4
58525;0;21;7424;0;21;7408;4
58579;0;21;7424;0;21;7408;5
58634;0;21;7424;0;21;7408;5
58688;0;21;7424;0;21;7408;5
58741;0;21;7424;0;21;7408;4
58796;0;21;7424;0;21;7408;4
58850;0;21;7424;0;21;7408;4
58908;0;21;7424;0;21;7408;5
58962;0;21;7424;0;21;7408;5
59016;0;21;7424;0;21;7408;5
59070;0;21;7424;0;21;7408;5
59124;0;21;7424;0;21;7408;5
59179;0;21;7424;0;21;7408;5
59232;0;21;7424;0;21;7408;5
59286;0;21;7424;0;21;7408;5
59340;0;21;7424;0;21;7408;4
59395;0;21;7424;0;21;7408;5
59448;0;21;7424;0;21;7408;5
59509;0;21;7424;0;21;7408;5
59568;0;21;7424;0;21;7408;5
59621;0;21;7424;0;21;7408;5
59675;0;21;7424;0;21;7408;5
59729;0;21;7424;0;21;7408;5
59783;0;21;7424;0;21;7408;5
59837;0;21;7424;0;21;7408;5
59894;0;21;7424;0;21;7408;5
59948;0;21;7424;0;21;7408;4
60002;0;21;7424;0;21;7408;5
60056;0;21;7424;0;21;7408;5
60109;0;21;7424;0;21;7408;5
60164;0;21;7424;0;21;7408;4
60218;0;21;7424;0;21;7408;4
60272;0;21;7424;0;21;7408;5
60325;0;21;7424;0;21;7408;5
60380;0;21;7424;0;21;7408;4
60434;0;21;7424;0;21;7408;5
60488;0;21;7424;0;21;7408;5
60541;0;21;7424;0;21;7408;5
60596;0;21;7424;0;21;7408;4
60650;0;21;7424;0;21;7408;5
60704;0;21;7424;0;21;7408;5
60758;0;21;7424;0;21;7408;5
60814;0;21;7424;0;21;7408;4
60868;0;21;7424;0;21;7408;5
60922;0;21;7424;0;21;7408;5
60977;0;21;7424;0;21;7408;5
61030;0;21;7424;0;21;7408;5
61084;0;21;7424;0;21;7408;4
61138;0;21;7424;0;21;7408;5
61193;0;21;7424;0;21;7408;4
61246;0;21;7424;0;21;7408;5
61300;0;21;7424;0;21;7408;5
61355;0;21;7424;0;21;7408;4
61409;0;21;7424;0;21;7408;5
61462;0;21;7424;0;21;7408;4
61516;0;21;7424;0;21;7408;5
61571;0;21;7424;0;21;7408;5
61624;0;21;7424;0;21;7408;5
61678;0;21;7424;0;21;7408;4
61732;0;21;7424;0;21;7408;5
61789;0;21;7424;0;21;7408;5
61843;0;21;7424;0;21;7408;5
61896;0;21;7424;0;21;7408;4
61950;0;21;7424;0;21;7408;5
62005;0;21;7424;0;21;7408;4
62059;0;21;7424;0;21;7408;5
62112;0;21;7424;0;21;7408;5
62167;0;21;7424;0;21;7408;4
62221;0;21;7424;0;21;7408;5
62275;0;21;7424;0;21;7408;4
62328;0;21;7424;0;21;7408;4
62383;0;21;7424;0;21;7408;5
62437;0;21;7424;0;21;7408;5
62491;0;21;7424;0;21;7408;5
62544;0;21;7424;0;21;7408;5
62599;0;21;7424;0;21;7408;5
62653;0;21;7424;0;21;7408;5
62706;0;21;7424;0;21;7408;4
62764;0;21;7424;0;21;7408;5
62818;0;21;7424;0;21;7408;5
62871;0;21;7424;0;21;7408;5
62925;0;21;7424;0;21;7408;5
62980;0;21;7424;0;21;7408;5
63033;0;21;7424;0;21;7408;5
63087;0;21;7424;0;21;7408;5
63141;0;21;7424;0;21;7408;5
63196;0;21;7424;0;21;7408;5
63249;0;21;7424;0;21;7408;5
63303;0;21;7424;0;21;7408;4
63357;0;21;7424;0;21;7408;5
63412;0;21;7424;0;21;7408;5
63465;0;21;7424;0;21;7408;5
63519;0;21;7424;0;21;7408;5
63574;0;21;7424;0;21;7408;4
63628;0;21;7424;0;21;7408;5
63684;0;21;7424;0;21;7408;4
63738;0;21;7424;0;21;7408;5
63792;0;21;7424;0;21;7408;5
63846;0;21;7424;0;21;7408;5
63900;0;21;7424;0;21;7408;5
63954;0;21;7424;0;21;7408;4
64008;0;21;7424;0;21;7408;4
64062;0;21;7424;0;21;7408;5
64116;0;21;7424;0;21;7408;4
64169;0;21;7424;0;21;7408;5
64224;0;21;7424;0;21;7408;5
64278;0;21;7424;0;21;7408;5
64332;0;21;7424;0;21;7408;4
64386;0;21;7424;0;21;7408;5
64440;0;21;7424;0;21;7408;5
64494;0;21;7424;0;21;7408;5
64548;0;21;7424;0;21;7408;5
64602;0;21;7424;0;21;7408;5
64659;0;21;7424;0;21;7408;5
64712;0;21;7424;0;21;7408;5
64766;0;21;7424;0;21;7408;5
64821;0;21;7424;0;21;7408;5
64875;0;21;7424;0;21;7408;5
64928;0;21;7424;0;21;7408;5
64990;0;21;7424;0;21;7408;5
65048;0;21;7424;0;21;7408;5
65101;0;21;7424;0;21;7408;5
65156;0;21;7424;0;21;7408;5
65210;0;21;7424;0;21;7408;5
65264;0;21;7424;0;21;7408;4
65317;0;21;7424;0;21;7408;5
65372;0;21;7424;0;21;7408;5
65426;0;21;7424;0;21;7408;5
65479;0;21;7424;0;21;7408;5
65533;0;21;7424;0;21;7408;5
65588;0;21;7424;0;21;7408;5
65644;0;21;7424;0;21;7408;5
65698;0;21;7424;0;21;7408;5
65753;0;21;7424;0;21;7408;5
65806;0;21;7424;0;21;7408;5
65860;0;21;7424;0;21;7408;5
65914;0;21;7424;0;21;7408;5
65969;0;21;7424;0;21;7408;5
66022;0;21;7424;0;21;7408;5
66076;0;21;7424;0;21;7408;4
66130;0;21;7424;0;21;7408;5
66185;0;21;7424;0;21;7408;5
66238;0;21;7424;0;21;7408;5
66292;0;21;7424;0;21;7408;5
66347;0;21;7424;0;21;7408;5
66400;0;21;7424;0;21;7408;4
66454;0;21;7424;0;21;7408;5
66508;0;21;7424;0;21;7408;5
66565;0;21;7424;0;21;7408;5
66619;0;21;7424;0;21;7408;5
66673;0;21;7424;0;21;7408;5
66727;0;21;7424;0;21;7408;4
66781;0;21;7424;0;21;7408;5
66835;0;21;7424;0;21;7408;5
66889;0;21;7424;0;21;7408;5
66942;0;21;7424;0;21;7408;4
66997;0;21;7424;0;21;7408;5
67051;0;21;7424;0;21;7408;5
67105;0;21;7424;0;21;7408;4
67159;0;21;7424;0;21;7408;5
67213;0;21;7424;0;21;7408;5
67267;0;21;7424;0;21;7408;5
67321;0;21;7424;0;21;7408;5
67375;0;21;7424;0;21;7408;4
67429;0;21;7424;0;21;7408;4
67483;0;21;7424;0;21;7408;5
67539;0;21;7424;0;21;7408;5
67594;0;21;7424;0;21;7408;5
67648;0;21;7424;0;21;7408;4
67701;0;21;7424;0;21;7408;5
67756;0;21;7424;0;21;7408;5
67810;0;21;7424;0;21;7408;5
67864;0;21;7424;0;21;7408;4
67917;0;21;7424;0;21;7408;4
67972;0;21;7424;0;21;7408;5
68026;0;21;7424;0;21;7408;5
68079;0;21;7424;0;21;7408;5
68133;0;21;7424;0;21;7408;5
68188;0;21;7424;0;21;7408;5
68242;0;21;7424;0;21;7408;5
68295;0;21;7424;0;21;7408;5
68349;0;21;7424;0;21;7408;5
68404;0;21;7424;0;21;7408;5
68458;0;21;7424;0;21;7408;5
68514;0;21;7424;0;21;7408;5
68569;0;21;7424;0;21;7408;5
68622;0;21;7424;0;21;7408;5
68676;0;21;7424;0;21;7408;5
68730;0;21;7424;0;21;7408;5
68784;0;21;7424;0;21;7408;5
68838;0;21;7424;0;21;7408;5
68892;0;21;7424;0;21;7408;5
68946;0;21;7424;0;21;7408;5
69000;0;21;7424;0;21;7408;5
69054;0;21;7424;0;21;7408;5
69108;0;21;7424;0;21;7408;4
69163;0;21;7424;0;21;7408;5
69216;0;21;7424;0;21;7408;5
69270;0;21;7424;0;21;7408;4
69324;0;21;7424;0;21;7408;5
69379;0;21;7424;0;21;7408;5
69435;0;21;7424;0;21;7408;4
69488;0;21;7424;0;21;7408;4
69542;0;21;7424;0;21;7408;4
69597;0;21;7424;0;21;7408;5
69651;0;21;7424;0;21;7408;5
69704;0;21;7424;0;21;7408;5
69758;0;21;7424;0;21;7408;4
69813;0;21;7424;0;21;7408;4
69866;0;21;7424;0;21;7408;5
69920;0;21;7424;0;21;7408;4
69975;0;21;7424;0;21;7408;5
70029;0;21;7424;0;21;7408;5
70082;0;21;7424;0;21;7408;5
70136;0;21;7424;0;21;7408;5
70191;0;21;7424;0;21;7408;4
70245;0;21;7424;0;21;7408;5
70298;0;21;7424;0;21;7408;5
70352;0;21;7424;0;21;7408;5
70409;0;21;7424;0;21;7408;4
70470;0;21;7424;0;21;7408;4
70529;0;21;7424;0;21;7408;5
70582;0;21;7424;0;21;7408;5
70636;0;21;7424;0;21;7408;5
70690;0;21;7424;0;21;7408;5
70745;0;21;7424;0;21;7408;5
70798;0;21;7424;0;21;7408;5
70852;0;21;7424;0;21;7408;5
70906;0;21;7424;0;21;7408;5
70961;0;21;7424;0;21;7408;5
71014;0;21;7424;0;21;7408;5
71068;0;21;7424;0;21;7408;5
71122;0;21;7424;0;21;7408;5
71176;0;21;7424;0;21;7408;5
71230;0;21;7424;0;21;7408;4
71284;0;21;7424;0;21;7408;5
71339;0;21;7424;0;21;7408;5
71395;0;21;7424;0;21;7408;5
71449;0;21;7424;0;21;7408;4
71502;0;21;7424;0;21;7408;4
71557;0;21;7424;0;21;7408;4
71611;0;21;7424;0;21;7408;5
71665;0;21;7424;0;21;7408;4
71718;0;21;7424;0;21;7408;5
71773;0;21;7424;0;21;7408;5
71827;0;21;7424;0;21;7408;5
71881;0;21;7424;0;21;7408;4
71934;0;21;7424;0;21;7408;5
71989;0;21;7424;0;21;7408;4
72043;0;21;7424;0;21;7408;5
72096;0;21;7424;0;21;7408;5
72151;0;21;7424;0;21;7408;5
72205;0;21;7424;0;21;7408;5
72259;0;21;7424;0;21;7408;5
72315;0;21;7424;0;21;7408;5
72370;0;21;7424;0;21;7408;5
72423;0;21;7424;0;21;7408;4
72477;0;21;7424;0;21;7408;4
72531;0;21;7424;0;21;7408;4
72586;0;21;7424;0;21;7408;5
72639;0;21;7424;0;21;7408;5
72693;0;21;7424;0;21;7408;5
72748;0;21;7424;0;21;7408;5
72802;0;21;7424;0;21;7408;4
72855;0;21;7424;0;21;7408;4
72909;0;21;7424;0;21;7408;5
72964;0;21;7424;0;21;7408;5
73017;0;21;7424;0;21;7408;4
73071;0;21;7424;0;21;7408;5
73125;0;21;7424;0;21;7408;5
73180;0;21;7424;0;21;7408;5
73233;0;21;7424;0;21;7408;5
73290;0;21;7424;0;21;7408;5
73344;0;21;7424;0;21;7408;5
73398;0;21;7424;0;21;7408;5
73452;0;21;7424;0;21;7408;5
73506;0;21;7424;0;21;7408;4
73560;0;21;7424;0;21;7408;5
73614;0;21;7424;0;21;7408;5
73668;0;21;7424;0;21;7408;5
73722;0;21;7424;0;21;7408;5
73776;0;21;7424;0;21;7408;5
73830;0;21;7424;0;21;7408;4
73884;0;21;7424;0;21;7408;5
73937;0;21;7424;0;21;7408;5
73992;0;21;7424;0;21;7408;5
74046;0;21;7424;0;21;7408;5
74100;0;21;7424;0;21;7408;5
74153;0;21;7424;0;21;7408;5
74211;0;21;7424;0;21;7408;5
74264;0;21;7424;0;21;7408;5
74318;0;21;7424;0;21;7408;5
74373;0;21;7424;0;21;7408;4
74427;0;21;7424;0;21;7408;5
74480;0;21;7424;0;21;7408;5
74534;0;21;7424;0;21;7408;5
74589;0;21;7424;0;21;7408;5
74643;0;21;7424;0;21;7408;5
74696;0;21;7424;0;21;7408;5
74750;0;21;7424;0;21;7408;5
74805;0;21;7424;0;21;7408;5
74858;0;21;7424;0;21;7408;4
74912;0;21;7424;0;21;7408;5
74967;0;21;7424;0;21;7408;5
75021;0;21;7424;0;21;7408;4
75074;0;21;7424;0;21;7408;4
75128;0;21;7424;0;21;7408;5
75186;0;21;7424;0;21;7408;5
75239;0;21;7424;0;21;7408;5
75293;0;21;7424;0;21;7408;5
75347;0;21;7424;0;21;7408;5
75401;0;21;7424;0;21;7408;5
75455;0;21;7424;0;21;7408;5
75509;0;21;7424;0;21;7408;5
75564;0;21;7424;0;21;7408;5
75617;0;21;7424;0;21;7408;5
75671;0;21;7424;0;21;7408;5
75725;0;21;7424;0;21;7408;5
75780;0;21;7424;0;21;7408;5
75833;0;21;7424;0;21;7408;5
75887;0;21;7424;0;21;7408;5
75949;0;21;7424;0;21;7408;4
76006;0;21;7424;0;21;7408;5
76060;0;21;7424;0;21;7408;5
76114;0;21;7424;0;21;7408;5
76178;0;21;7424;0;21;7408;5
76232;0;21;7424;0;21;7408;5
76286;0;21;7424;0;21;7408;4
76340;0;21;7424;0;21;7408;5
76394;0;21;7424;0;21;7408;5
76448;0;21;7424;0;21;7408;5
76503;0;21;7424;0;21;7408;5
76556;0;21;7424;0;21;7408;5
76610;0;21;7424;0;21;7408;5
76664;0;21;7424;0;21;7408;5
76718;0;21;7424;0;21;7408;5
76772;0;21;7424;0;21;7408;5
76826;0;21;7424;0;21;7408;5
76880;0;21;7424;0;21;7408;5
76934;0;21;7424;0;21;7408;5
76988;0;21;7424;0;21;7408;5
77042;0;21;7424;0;21;7408;4
77099;0;21;7424;0;21;7408;5
77153;0;21;7424;0;21;7408;5
77206;0;21;7424;0;21;7408;5
77260;0;21;7424;0;21;7408;5
77315;0;21;7424;0;21;7408;4
77369;0;21;7424;0;21;7408;5
77422;0;21;7424;0;21;7408;4
77476;0;21;7424;0;21;7408;5
77531;0;21;7424;0;21;7408;5
77585;0;21;7424;0;21;7408;5
77638;0;21;7424;0;21;7408;4
77692;0;21;7424;0;21;7408;5
77747;0;21;7424;0;21;7408;5
77800;0;21;7424;0;21;7408;4
77854;0;21;7424;0;21;7408;5
77908;0;21;7424;0;21;7408;5
77963;0;21;7424;0;21;7408;5
78016;0;21;7424;0;21;7408;5
78073;0;21;7424;0;21;7408;5
78127;0;21;7424;0;21;7408;5
78181;0;21;7424;0;21;7408;5
78235;0;21;7424;0;21;7408;5
78289;0;21;7424;0;21;7408;5
78343;0;21;7424;0;21;7408;5
78397;0;21;7424;0;21;7408;5
78451;0;21;7424;0;21;7408;5
78505;0;21;7424;0;21;7408;5
78559;0;21;7424;0;21;7408;5
78613;0;21;7424;0;21;7408;5
78667;0;21;7424;0;21;7408;5
78722;0;21;7424;0;21;7408;5
78775;0;21;7424;0;21;7408;5
78829;0;21;7424;0;21;7408;5
78883;0;21;7424;0;21;7408;5
78937;0;21;7424;0;21;7408;4
78991;0;21;7424;0;21;7408;5
79048;0;21;7424;0;21;7408;4
79101;0;21;7424;0;21;7408;5
79156;0;21;7424;0;21;7408;5
79210;0;21;7424;0;21;7408;4
79263;0;21;7424;0;21;7408;5
79318;0;21;7424;0;21;7408;5
79372;0;21;7424;0;21;7408;5
79426;0;21;7424;0;21;7408;4
79479;0;21;7424;0;21;7408;5
79534;0;21;7424;0;21;7408;5
79588;0;21;7424;0;21;7408;4
79642;0;21;7424;0;21;7408;5
79695;0;21;7424;0;21;7408;5
79750;0;21;7424;0;21;7408;4
79804;0;21;7424;0;21;7408;5
79857;0;21;7424;0;21;7408;5
79911;0;21;7424;0;21;7408;5
79969;0;21;7424;0;21;7408;5
80022;0;21;7424;0;21;7408;4
80076;0;21;7424;0;21;7408;5
80131;0;21;7424;0;21;7408;5
80184;0;21;7424;0;21;7408;5
80238;0;21;7424;0;21;7408;5
80292;0;21;7424;0;21;7408;5
80347;0;21;7424;0;21;7408;4
80400;0;21;7424;0;21;7408;5
80454;0;21;7424;0;21;7408;5
80508;0;21;7424;0;21;7408;4
80563;0;21;7424;0;21;7408;4
80616;0;21;7424;0;21;7408;5
80670;0;21;7424;0;21;7408;4
80724;0;21;7424;0;21;7408;4
80779;0;21;7424;0;21;7408;4
80832;0;21;7424;0;21;7408;5
80886;0;21;7424;0;21;7408;4
80943;0;21;7424;0;21;7408;5
80997;0;21;7424;0;21;7408;4
81051;0;21;7424;0;21;7408;4
81105;0;21;7424;0;21;7408;4
81159;0;21;7424;0;21;7408;4
81213;0;21;7424;0;21;7408;5
81267;0;21;7424;0;21;7408;4
81320;0;21;7424;0;21;7408;4
81375;0;21;7424;0;21;7408;5
81436;0;21;7424;0;21;7408;5
81495;0;21;7424;0;21;7408;5
81548;0;21;7424;0;21;7408;5
81602;0;21;7424;0;21;7408;5
81656;0;21;7424;0;21;7408;5
81710;0;21;7424;0;21;7408;5
81764;0;21;7424;0;21;7408;5
81818;0;21;7424;0;21;7408;5
81872;0;21;7424;0;21;7408;5
81929;0;21;7424;0;21;7408;5
81983;0;21;7424;0;21;7408;5
82036;0;21;7424;0;21;7408;5
82091;0;21;7424;0;21;7408;5
82145;0;21;7424;0;21;7408;4
82199;0;21;7424;0;21;7408;4
82252;0;21;7424;0;21;7408;5
82307;0;21;7424;0;21;7408;4
82361;0;21;7424;0;21;7408;5
82415;0;21;7424;0;21;7408;4
82468;0;21;7424;0;21;7408;4
82523;0;21;7424;0;21;7408;4
82577;0;21;7424;0;21;7408;5
82630;0;21;7424;0;21;7408;4
82684;0;21;7424;0;21;7408;4
82739;0;21;7424;0;21;7408;5
82793;0;21;7424;0;21;7408;4
82849;0;21;7424;0;21;7408;5
82904;0;21;7424;0;21;7408;5
82957;0;21;7424;0;21;7408;5
83011;0;21;7424;0;21;7408;4
83065;0;21;7424;0;21;7408;4
83120;0;21;7424;0;21;7408;4
83173;0;21;7424;0;21;7408;5
83227;0;21;7424;0;21;7408;4
83281;0;21;7424;0;21;7408;4
83336;0;21;7424;0;21;7408;5
83389;0;21;7424;0;21;7408;5
83443;0;21;7424;0;21;7408;4
83497;0;21;7424;0;21;7408;5
83551;0;21;7424;0;21;7408;5
83605;0;21;7424;0;21;7408;5
83659;0;21;7424;0;21;7408;5
83714;0;21;7424;0;21;7408;5
83767;0;21;7424;0;21;7408;5
83824;0;21;7424;0;21;7408;4
83877;0;21;7424;0;21;7408;5
83932;0;21;7424;0;21;7408;5
83986;0;21;7424;0;21;7408;5
84040;0;21;7424;0;21;7408;5
84093;0;21;7424;0;21;7408;5
84148;0;21;7424;0;21;7408;4
84202;0;21;7424;0;21;7408;5
84255;0;21;7424;0;21;7408;5
84310;0;21;7424;0;21;7408;4
84364;0;21;7424;0;21;7408;4
84418;0;21;7424;0;21;7408;4
84471;0;21;7424;0;21;7408;4
84526;0;21;7424;0;21;7408;5
84580;0;21;7424;0;21;7408;4
84634;0;21;7424;0;21;7408;5
84687;0;21;7424;0;21;7408;4
84742;0;21;7424;0;21;7408;5
84798;0;21;7424;0;21;7408;4
84852;0;21;7424;0;21;7408;5
84907;0;21;7424;0;21;7408;5
84960;0;21;7424;0;21;7408;5
85014;0;21;7424;0;21;7408;5
85068;0;21;7424;0;21;7408;5
85122;0;21;7424;0;21;7408;5
85176;0;21;7424;0;21;7408;5
85230;0;21;7424;0;21;7408;5
85284;0;21;7424;0;21;7408;5
85338;0;21;7424;0;21;7408;5
85392;0;21;7424;0;21;7408;5
85446;0;21;7424;0;21;7408;5
85500;0;21;7424;0;21;7408;5
85554;0;21;7424;0;21;7408;5
85608;0;21;7424;0;21;7408;5
85662;0;21;7424;0;21;7408;5
85719;0;21;7424;0;21;7408;5
85773;0;21;7424;0;21;7408;5
85827;0;21;7424;0;21;7408;5
85880;0;21;7424;0;21;7408;4
85935;0;21;7424;0;21;7408;4
85989;0;21;7424;0;21;7408;5
86043;0;21;7424;0;21;7408;4
86096;0;21;7424;0;21;7408;5
86151;0;21;7424;0;21;7408;5
86205;0;21;7424;0;21;7408;5
86258;0;21;7424;0;21;7408;4
86312;0;21;7424;0;21;7408;4
86367;0;21;7424;0;21;7408;4
86421;0;21;7424;0;21;7408;4
86474;0;21;7424;0;21;7408;5
86529;0;21;7424;0;21;7408;4
86583;0;21;7424;0;21;7408;4
86637;0;21;7424;0;21;7408;5
86693;0;21;7424;0;21;7408;4
86748;0;21;7424;0;21;7408;5
86801;0;21;7424;0;21;7408;4
86855;0;21;7424;0;21;7408;5
86917;0;21;7424;0;21;7408;5
86974;0;21;7424;0;21;7408;4
87028;0;21;7424;0;21;7408;4
87083;0;21;7424;0;21;7408;5
87137;0;21;7424;0;21;7408;4
87190;0;21;7424;0;21;7408;5
87244;0;21;7424;0;21;7408;5
87299;0;21;7424;0;21;7408;5
87353;0;21;7424;0;21;7408;5
87406;0;21;7424;0;21;7408;5
87460;0;21;7424;0;21;7408;5
87515;0;21;7424;0;21;7408;5
87568;0;21;7424;0;21;7408;5
